id,cores,threads,name,processor_number,launch_date,lithography,bus_speed,base_frequency,turbo_frequency,configurable_tdp_up_frequency,cache_size,tdp,configurable_tdp_up,price,product_line,socket,memory_type,url,vertical_segment,max_memory_size,status,max_temp,sku,package_size
2681,1,2,Intel Atom Z650,Z650,2011-05-01,45,,1200,,,512,3,,,"",T-PBGA518,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/55664/intel-atom-processor-z650-512k-cache-1-20-ghz.html,Mobile,3072327.6796875,Discontinued,90,55664,13.8mmx13.8mm
2682,1,2,Intel Atom Z670,Z670,2011-05-01,45,,1500,,,512,3,,,"",T-PBGA518,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/55663/intel-atom-processor-z670-512k-cache-1-50-ghz.html,Mobile,3072327.6796875,Discontinued,90,55663,13.8mmx13.8mm
2683,2,4,Intel Atom N570,N570,2011-02-01,45,2.5,1660,,,1024,8.5,,,"",,DDR3,https://ark.intel.com/content/www/us/en/ark/products/55637/intel-atom-processor-n570-1m-cache-1-66-ghz.html,Mobile,2097152,Discontinued,,55637,22mm x 22mm
2684,1,2,Intel Atom E665CT,E665CT,2010-11-01,45,2.5,1300,,,512,7,,,"",FCBGA1466,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/53873/intel-atom-processor-e665ct-512k-cache-1-3-ghz.html,Embedded,3072327.6796875,Discontinued,,53873,37.5mm x 37.5mm
2685,1,2,Intel Atom E665C,E665C,2010-11-01,45,2.5,1300,,,512,7,,,"",FCBGA1466,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/53872/intel-atom-processor-e665c-512k-cache-1-3-ghz.html,Embedded,3072327.6796875,Discontinued,,53872,37.5mm x 37.5mm
2686,1,2,Intel Atom E645CT,E645CT,2010-11-01,45,2.5,1000,,,512,7,,,"",FCBGA1466,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/53871/intel-atom-processor-e645ct-512k-cache-1-0-ghz.html,Embedded,3072327.6796875,Discontinued,,53871,37.5mm x 37.5mm
2687,1,1,"Intel Celeron 433 MHz, 128K Cache, 66 MHz FSB",,1999-05-01,250,66,433,,,128,24.1,,,"","PPGA370, SEPP540",,https://ark.intel.com/content/www/us/en/ark/products/27187/intel-celeron-processor-433-mhz-128k-cache-66-mhz-fsb.html,Desktop,,Discontinued,85,27187,49mm x 49mm
2688,1,,"Intel Celeron 400 MHz, 128K Cache, 66 MHz FSB",,,250,66,400,,,128,23.7,,,"","PPGA370, SEPP, SEPP242, SEPP540",,https://ark.intel.com/content/www/us/en/ark/products/27186/intel-celeron-processor-400-mhz-128k-cache-66-mhz-fsb.html,Desktop,,Discontinued,85,27186,49mm x 49mm
2689,1,1,"Intel Celeron 366 MHz, 128K Cache, 66 MHz FSB",,1999-02-01,250,66,366,,,128,21.7,,,"","PPGA370, SEPP242",,https://ark.intel.com/content/www/us/en/ark/products/27185/intel-celeron-processor-366-mhz-128k-cache-66-mhz-fsb.html,Desktop,,Discontinued,85,27185,49mm x 49mm
2690,1,1,"Intel Celeron 333 MHz, 128K Cache, 66 MHz FSB",,,250,66,333,,,128,19.7,,,"","PPGA370, SEPP242, SEPP540",,https://ark.intel.com/content/www/us/en/ark/products/27184/intel-celeron-processor-333-mhz-128k-cache-66-mhz-fsb.html,Desktop,,Discontinued,85,27184,49mm x 49mm
2691,1,1,"Intel Celeron 300 MHz, 128K Cache, 66 MHz FSB",,1999-02-01,250,66,300,,,128,17.8,,,"","SEPP242, PPGA370, SEPP540",,https://ark.intel.com/content/www/us/en/ark/products/27183/intel-celeron-processor-300-mhz-128k-cache-66-mhz-fsb.html,Desktop,,Discontinued,85,27183,49mm x 49mm
2692,1,1,"Intel Celeron 2.80 GHz, 128K Cache, 400 MHz FSB",,,130,400,2800,,,128,68.4,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27182/intel-celeron-processor-2-80-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,75,27182,35mm x 35mm
2693,1,1,"Intel Celeron 2.70 GHz, 128K Cache, 400 MHz FSB",,,130,400,2700,,,128,66.8,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27181/intel-celeron-processor-2-70-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,74,27181,35mm x 35mm
2694,1,1,"Intel Celeron 2.60 GHz, 128K Cache, 400 MHz FSB",,,130,400,2600,,,128,62.6,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27180/intel-celeron-processor-2-60-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,72,27180,35mm x 35mm
2695,1,1,"Intel Celeron 2.50 GHz, 128K Cache, 400 MHz FSB",,2002-02-01,130,400,2500,,,128,61,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27179/intel-celeron-processor-2-50-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,72,27179,35mm x 35mm
2696,1,1,"Intel Celeron 2.40 GHz, 128K Cache, 400 MHz FSB",,,130,400,2400,,,128,59.8,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27178/intel-celeron-processor-2-40-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,71,27178,35mm x 35mm
2697,1,1,"Intel Celeron 2.30 GHz, 128K Cache, 400 MHz FSB",,,130,400,2300,,,128,58.3,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27177/intel-celeron-processor-2-30-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,70,27177,35mm x 35mm
2698,1,1,"Intel Celeron 2.20 GHz, 128K Cache, 400 MHz FSB",,,130,400,2200,,,128,57.1,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27176/intel-celeron-processor-2-20-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,70,27176,35mm x 35mm
2699,1,1,"Intel Celeron 2.10 GHz, 128K Cache, 400 MHz FSB",,,130,400,2100,,,128,55.5,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27175/intel-celeron-processor-2-10-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,69,27175,35mm x 35mm
2700,1,1,"Intel Celeron 2.00 GHz, 128K Cache, 400 MHz FSB",,2002-02-01,130,400,2000,,,128,52.8,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27174/intel-celeron-processor-2-00-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,68,27174,35mm x 35mm
2701,1,1,"Intel Celeron 1.80 GHz, 128K Cache, 400 MHz FSB",,,130,400,1800,,,128,66.1,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27173/intel-celeron-processor-1-80-ghz-128k-cache-400-mhz-fsb.html,Desktop,,Discontinued,77,27173,35mm x 35mm
2702,1,2,Intel Atom E645C,E645C,2010-11-01,45,2.5,1000,,,512,7,,,"",FCBGA1466,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/53870/intel-atom-processor-e645c-512k-cache-1-0-ghz.html,Embedded,3072327.6796875,Discontinued,,53870,37.5mm x 37.5mm
2703,1,2,Intel Atom E680T,E680T,2010-08-01,45,2500,1600,,,512,4.5,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52498/intel-atom-processor-e680t-512k-cache-1-60-ghz.html,Embedded,2097152,Discontinued,110,52498,22mmx22mm
2704,1,2,Intel Atom E680,E680,2010-08-01,45,2500,1600,,,512,4.5,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52497/intel-atom-processor-e680-512k-cache-1-60-ghz.html,Embedded,2097152,Discontinued,90,52497,22mmx22mm
2705,1,2,Intel Atom E660T,E660T,2010-08-01,45,2500,1300,,,512,3.6,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52496/intel-atom-processor-e660t-512k-cache-1-30-ghz.html,Embedded,2097152,Discontinued,110,52496,22mmx22mm
2706,1,2,Intel Atom E660,E660,2010-08-01,45,2500,1300,,,512,3.6,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52495/intel-atom-processor-e660-512k-cache-1-30-ghz.html,Embedded,2097152,Discontinued,90,52495,22mmx22mm
2707,1,2,Intel Atom E640T,E640T,2010-08-01,45,2500,1000,,,512,3.6,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52494/intel-atom-processor-e640t-512k-cache-1-00-ghz.html,Embedded,2097152,Discontinued,110,52494,22mmx22mm
2708,1,2,Intel Atom E640,E640,2010-08-01,45,2500,1000,,,512,3.6,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52493/intel-atom-processor-e640-512k-cache-1-00-ghz.html,Embedded,2097152,Discontinued,90,52493,22mmx22mm
2709,1,2,Intel Atom E620T,E620T,2010-08-01,45,2500,600,,,512,3.3,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52492/intel-atom-processor-e620t-512k-cache-600-mhz.html,Embedded,2097152,Discontinued,110,52492,22mmx22mm
2710,1,2,Intel Atom E620,E620,2010-08-01,45,2500,600,,,512,3.3,,,"",FCBGA676,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/52491/intel-atom-processor-e620-512k-cache-600-mhz.html,Embedded,2097152,Discontinued,90,52491,22mm x 22mm
2711,2,4,Intel Atom N550,N550,2010-08-01,45,2.5,1500,,,1024,8.5,,,"",,DDR3,https://ark.intel.com/content/www/us/en/ark/products/50154/intel-atom-processor-n550-1m-cache-1-50-ghz.html,Mobile,2097152,Discontinued,,50154,22mm x 22mm
2712,1,2,Intel Atom Z560,Z560,2010-05-01,45,533,2130,,,512,2.5,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/49669/intel-atom-processor-z560-512k-cache-2-13-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,49669,13mm x 14mm
2713,1,2,Intel Atom Z625,Z625,2010-05-01,45,400,1900,,,512,2.2,,,"",,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/49662/intel-atom-processor-z625-512k-cache-1-90-ghz.html,Mobile,2097152,Discontinued,0,49662,13.8mmx13.8mmx1.1mm
2714,1,2,Intel Atom Z615,Z615,2010-05-01,45,400,1600,,,512,2.2,,,"",,DDR2 800,https://ark.intel.com/content/www/us/en/ark/products/49660/intel-atom-processor-z615-512k-cache-1-60-ghz.html,Mobile,2097152,Discontinued,0,49660,13.8mmx 13.8mmx1.1mm
2715,1,2,Intel Atom Z600,Z600,2010-05-01,45,400,1200,,,512,1.3,,,"",,LPDDR1 400,https://ark.intel.com/content/www/us/en/ark/products/49656/intel-atom-processor-z600-512k-cache-1-20-ghz.html,Mobile,1048576,Discontinued,25,49656,13.8mmx13.8mmx1.1mm
2716,1,2,Intel Atom N475,N475,2010-05-01,45,2.5,1830,,,512,6.5,,,"",FCBGA559,DDR2/3,https://ark.intel.com/content/www/us/en/ark/products/49492/intel-atom-processor-n475-512k-cache-1-83-ghz.html,Mobile,2097152,Discontinued,100,49492,22mm x 22mm
2717,1,2,Intel Atom N455,N455,2010-05-01,45,2.5,1660,,,512,6.5,,,"",FCBGA559,DDR2/3,https://ark.intel.com/content/www/us/en/ark/products/49491/intel-atom-processor-n455-512k-cache-1-66-ghz.html,Mobile,2097152,Discontinued,100,49491,22mm x 22mm
2718,2,4,Intel Atom D525,D525,2010-05-01,45,2.5,1800,,,1024,13,,,"",FCBGA559,DDR3 800 (SODIMM only); DDR2 667/800,https://ark.intel.com/content/www/us/en/ark/products/49490/intel-atom-processor-d525-1m-cache-1-80-ghz.html,Desktop,4194304,Discontinued,100,49490,22mm x 22mm
2719,1,2,Intel Atom D425,D425,2010-05-01,45,2.5,1800,,,512,10,,,"",FCBGA559,DDR3 800 (SODIMM only); DDR2 667/800,https://ark.intel.com/content/www/us/en/ark/products/49489/intel-atom-processor-d425-512k-cache-1-80-ghz.html,Desktop,4194304,Discontinued,100,49489,22mm x 22mm
2720,1,2,Intel Atom N470,N470,2010-02-01,45,2.5,1830,,,512,6.5,,,"",FCBGA559,DDR2 667,https://ark.intel.com/content/www/us/en/ark/products/46467/intel-atom-processor-n470-512k-cache-1-83-ghz.html,Mobile,2097152,Discontinued,100,46467,22mm x22mm
2721,2,2,Intel Celeron N3060,N3060,2016-02-01,14,,1600,,,2048,6,,,"",FCBGA1170,DDR3L-1600,https://ark.intel.com/content/www/us/en/ark/products/91832/intel-celeron-processor-n3060-2m-cache-up-to-2-48-ghz.html,Mobile,8388608,Launched,90,91832,25mm x 27mm
2722,4,4,Intel Celeron N3160,N3160,2016-02-01,14,,1600,,,2048,6,,,"",FCBGA1170,DDR3L-1600,https://ark.intel.com/content/www/us/en/ark/products/91831/intel-celeron-processor-n3160-2m-cache-up-to-2-24-ghz.html,Mobile,8388608,Launched,90,91831,25mm x 27mm
2723,2,2,Intel Celeron N3010,N3010,2016-02-01,14,,1040,,,2048,4,,,"",FCBGA1170,DDR3L-1600,https://ark.intel.com/content/www/us/en/ark/products/91710/intel-celeron-processor-n3010-2m-cache-up-to-2-24-ghz.html,Mobile,8388608,Launched,90,91710,25mm x 27mm
2724,1,1,"Intel Celeron 1.00 GHz, 256K Cache, 100 MHz FSB",,,130,100,1000,,,256,27.8,,,"",PPGA370,,https://ark.intel.com/content/www/us/en/ark/products/27165/intel-celeron-processor-1-00-ghz-256k-cache-100-mhz-fsb.html,Desktop,,Discontinued,69,27165,49mm x 49mm
2725,1,1,"Intel Celeron 1.00 GHz, 128K Cache, 100 MHz FSB",,,180,100,1000,,,128,29,,,"",PPGA370,,https://ark.intel.com/content/www/us/en/ark/products/27164/intel-celeron-processor-1-00-ghz-128k-cache-100-mhz-fsb.html,Desktop,,Discontinued,75,27164,49mm x 49mm
2726,1,1,"Intel Celeron M ULV 800 MHz, 512K Cache, 400 MHz FSB",,,130,400,800,,,512,7,,,"",,,https://ark.intel.com/content/www/us/en/ark/products/27162/intel-celeron-m-processor-ulv-800-mhz-512k-cache-400-mhz-fsb.html,Mobile,,Discontinued,100,27162,35mm x 35mm
2727,1,1,Intel Celeron M ULV 423,423,2006-02-01,65,533,1060,,,1024,5.5,,,"",PBGA479,,https://ark.intel.com/content/www/us/en/ark/products/27160/intel-celeron-m-processor-ulv-423-1m-cache-1-06-ghz-533-mhz-fsb.html,Mobile,,Discontinued,100,27160,35mm x 35mm
2728,1,1,Intel Celeron M ULV 383,383,,90,400,1000,,,1024,5.5,,,"",H-PBGA479,,https://ark.intel.com/content/www/us/en/ark/products/27159/intel-celeron-m-processor-ulv-383-1m-cache-1-00-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27159,35mm x 35mm
2729,1,1,Intel Celeron M ULV 373,373,2004-05-01,90,400,1000,,,512,5.5,,,"",H-PBGA479,,https://ark.intel.com/content/www/us/en/ark/products/27158/intel-celeron-m-processor-ulv-373-512k-cache-1-00-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27158,35mm x 35mm
2730,1,1,Intel Celeron M ULV 353,353,,90,400,900,,,512,5,,,"",H-PBGA479,,https://ark.intel.com/content/www/us/en/ark/products/27157/intel-celeron-m-processor-ulv-353-512k-cache-900-mhz-400-mhz-fsb.html,Mobile,,Discontinued,100,27157,35mm x 35mm
2731,1,1,Intel Celeron M ULV 333,333,,130,400,900,,,512,7,,,"",,,https://ark.intel.com/content/www/us/en/ark/products/27156/intel-celeron-m-processor-ulv-333-512k-cache-900-mhz-400-mhz-fsb.html,Mobile,,Discontinued,100,27156,35mm x 35mm
2732,1,1,Intel Celeron M 450,450,,65,533,2000,,,1024,27,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27152/intel-celeron-m-processor-450-1m-cache-2-00-ghz-533-mhz-fsb.html,Mobile,,Discontinued,100,27152,35mm x 35mm
2733,1,1,Intel Celeron M 440,440,2006-02-01,65,533,1860,,,1024,27,,,"","PPGA478, PBGA479",,https://ark.intel.com/content/www/us/en/ark/products/27151/intel-celeron-m-processor-440-1m-cache-1-86-ghz-533-mhz-fsb.html,Mobile,,Discontinued,100,27151,35mm x 35mm
2734,1,1,Intel Celeron M 430,430,,65,533,1730,,,1024,27,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27150/intel-celeron-m-processor-430-1m-cache-1-73-ghz-533-mhz-fsb.html,Mobile,,Discontinued,100,27150,35mm x 35mm
2735,1,1,Intel Celeron M 420,420,,65,533,1600,,,1024,27,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27149/intel-celeron-m-processor-420-1m-cache-1-60-ghz-533-mhz-fsb.html,Mobile,,Discontinued,100,27149,35mm x 35mm
2736,1,2,Intel Atom D410,D410,2010-02-01,45,2.5,1660,,,512,10,,,"",FCBGA559,DDR2 667/800,https://ark.intel.com/content/www/us/en/ark/products/43517/intel-atom-processor-d410-512k-cache-1-66-ghz.html,Desktop,4194304,Discontinued,100,43517,22mm x 22mm
2737,2,4,Intel Atom D510,D510,2010-02-01,45,2.5,1660,,,1024,13,,,"",FCBGA559,DDR2 667/800,https://ark.intel.com/content/www/us/en/ark/products/43098/intel-atom-processor-d510-1m-cache-1-66-ghz.html,Desktop,4194304,Discontinued,100,43098,22mm x 22mm
2738,1,2,Intel Atom N450,N450,2010-02-01,45,2.5,1660,,,512,5.5,,,"",FCBGA559,DDR2 667,https://ark.intel.com/content/www/us/en/ark/products/42503/intel-atom-processor-n450-512k-cache-1-66-ghz.html,Mobile,2097152,Discontinued,100,42503,22mm x 22mm
2739,1,2,Intel Atom N280,N280,2009-02-01,45,667,1660,,,512,2.5,,,"",PBGA437,,https://ark.intel.com/content/www/us/en/ark/products/41411/intel-atom-processor-n280-512k-cache-1-66-ghz-667-mhz-fsb.html,Mobile,,Discontinued,90,41411,22mm x 22mm
2740,1,2,Intel Atom Z510PT,Z510PT,2008-05-01,45,400,1100,,,512,2.2,,,"",FCBGA437,,https://ark.intel.com/content/www/us/en/ark/products/41176/intel-atom-processor-z510pt-512k-cache-1-10-ghz-400-mhz-fsb.html,Mobile,,Discontinued,90,41176,22mm x 22mm
2741,1,2,Intel Atom Z510P,Z510P,2008-05-01,45,400,1100,,,512,2.2,,,"",FCBGA437,,https://ark.intel.com/content/www/us/en/ark/products/41175/intel-atom-processor-z510p-512k-cache-1-10-ghz-400-mhz-fsb.html,Mobile,,Discontinued,90,41175,22mm x 22mm
2742,1,2,Intel Atom Z520PT,Z520PT,2008-05-01,45,533,1330,,,512,2.2,,,"",FCBGA437,,https://ark.intel.com/content/www/us/en/ark/products/41174/intel-atom-processor-z520pt-512k-cache-1-33-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,41174,22mm x 22mm
2743,1,2,Intel Atom Z530P,Z530P,2008-05-01,45,533,1600,,,512,2.2,,,"",FCBGA437,,https://ark.intel.com/content/www/us/en/ark/products/41173/intel-atom-processor-z530p-512k-cache-1-60-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,41173,22mm x 22mm
2744,1,2,Intel Atom Z550,Z550,2009-05-01,45,533,2000,,,512,2.4,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/40741/intel-atom-processor-z550-512k-cache-2-00-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,40741,13mm x 14mm
2745,1,2,Intel Atom Z515,Z515,2009-05-01,45,400,1200,,,512,1.4,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/40740/intel-atom-processor-z515-512k-cache-1-20-ghz-400-mhz-fsb.html,Mobile,,Discontinued,90,40740,13mm x 14mm
2746,1,2,Intel Atom N270,N270,2008-05-01,45,533,1600,,,512,2.5,,,"",PBGA437,,https://ark.intel.com/content/www/us/en/ark/products/36331/intel-atom-processor-n270-512k-cache-1-60-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,36331,22mm x 22mm
2747,2,4,Intel Atom 330,330,2008-08-01,45,533,1600,,,1024,8,,,"",PBGA437,,https://ark.intel.com/content/www/us/en/ark/products/35641/intel-atom-processor-330-1m-cache-1-60-ghz-533-mhz-fsb.html,Desktop,,Discontinued,85.2,35641,22mm x 22mm
2748,1,2,Intel Atom 230,230,2008-05-01,45,533,1600,,,512,4,,,"",PBGA437,,https://ark.intel.com/content/www/us/en/ark/products/35635/intel-atom-processor-230-512k-cache-1-60-ghz-533-mhz-fsb.html,Desktop,,Discontinued,85.2,35635,22mm x 22mm
2749,1,2,Intel Atom Z500,Z500,2008-05-01,45,400,800,,,512,0.65,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/35472/intel-atom-processor-z500-512k-cache-800-mhz-400-mhz-fsb.html,Mobile,,Discontinued,90,35472,13mm x 14mm
2750,1,1,Intel Atom Z510,Z510,2008-05-01,45,400,1100,,,512,2,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/35469/intel-atom-processor-z510-512k-cache-1-10-ghz-400-mhz-fsb.html,Mobile,,Discontinued,90,35469,13mm x 14mm
2751,1,2,Intel Atom Z520,Z520,2008-05-01,45,533,1330,,,512,2,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/35466/intel-atom-processor-z520-512k-cache-1-33-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,35466,13mm x 14mm
2752,1,2,Intel Atom Z530,Z530,2008-05-01,45,533,1600,,,512,2,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/35463/intel-atom-processor-z530-512k-cache-1-60-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,35463,13mm x 14mm
2753,2,2,Intel Celeron J3060,J3060,2016-02-01,14,,1600,,,2048,6,,,"",FCBGA1170,DDR3L-1600,https://ark.intel.com/content/www/us/en/ark/products/91534/intel-celeron-processor-j3060-2m-cache-up-to-2-48-ghz.html,Desktop,8388608,Launched,90,91534,25mm x 27mm
2754,4,4,Intel Celeron J3160,J3160,2016-02-01,14,,1600,,,2048,6,,,"",FCBGA1170,DDR3L-1600,https://ark.intel.com/content/www/us/en/ark/products/91533/intel-celeron-processor-j3160-2m-cache-up-to-2-24-ghz.html,Desktop,8388608,Launched,90,91533,25mm x 27mm
2755,1,1,Intel Celeron M 350,350,,90,400,1300,,,1024,21,,,"","PPGA478, H-PBGA479, H-PBGA478, PPGA479",,https://ark.intel.com/content/www/us/en/ark/products/27142/intel-celeron-m-processor-350-1m-cache-1-30-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27142,35mm x 35mm
2756,1,1,Intel Celeron M 340,340,,130,400,1500,,,512,24.5,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27141/intel-celeron-m-processor-340-512k-cache-1-50-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27141,35mm x 35mm
2757,1,1,Intel Celeron M 330,330,,130,400,1400,,,512,24.5,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27140/intel-celeron-m-processor-330-512k-cache-1-40-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27140,35mm x 35mm
2758,1,1,Intel Celeron M 320,320,2003-05-01,130,400,1300,,,512,24.5,,,"","H-PBGA478, PPGA478, H-PBGA479",,https://ark.intel.com/content/www/us/en/ark/products/27139/intel-celeron-m-processor-320-512k-cache-1-30-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27139,35mm x 35mm
2759,1,1,Intel Celeron M 310,310,,130,400,1200,,,512,24.5,,,"","H-PBGA479, PPGA478",,https://ark.intel.com/content/www/us/en/ark/products/27138/intel-celeron-m-processor-310-512k-cache-1-20-ghz-400-mhz-fsb.html,Mobile,,Discontinued,100,27138,35mm x 35mm
2760,1,1,Intel Celeron D 360,360,2006-11-01,65,533,3460,,,512,65,,,"",PLGA775,,https://ark.intel.com/content/www/us/en/ark/products/27132/intel-celeron-d-processor-360-512k-cache-3-46-ghz-533-mhz-fsb.html,Desktop,,Discontinued,64.4,27132,37.5mm x 37.5mm
2761,1,1,Intel Celeron D 356,356,2006-05-01,65,533,3330,,,512,86,,,"",PLGA775,,https://ark.intel.com/content/www/us/en/ark/products/27131/intel-celeron-d-processor-356-512k-cache-3-33-ghz-533-mhz-fsb.html,Desktop,,Discontinued,1,27131,37.5mm x 37.5mm
2762,1,1,Intel Celeron D 355,355,2005-11-01,90,533,3330,,,256,84,,,"",PLGA775,,https://ark.intel.com/content/www/us/en/ark/products/27130/intel-celeron-d-processor-355-256k-cache-3-33-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67.7,27130,37.5mm x 37.5mm
2763,1,1,Intel Celeron D 352,352,2006-05-01,65,533,3200,,,512,86,,,"",PLGA775,,https://ark.intel.com/content/www/us/en/ark/products/27129/intel-celeron-d-processor-352-512k-cache-3-20-ghz-533-mhz-fsb.html,Desktop,,Discontinued,69.2,27129,37.5mm x 37.5mm
2764,1,1,Intel Celeron D 351,351,2005-08-01,90,533,3200,,,256,84,,,"","PLGA775, PLGA478",,https://ark.intel.com/content/www/us/en/ark/products/27128/intel-celeron-d-processor-351-256k-cache-3-20-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67.7,27128,37.5mm x 37.5mm
2765,1,,Intel Celeron D 350/350J,350J,2005-08-01,90,533,3200,,,256,73,,,"","PPGA478, PLGA478",,https://ark.intel.com/content/www/us/en/ark/products/27127/intel-celeron-d-processor-350350j-256k-cache-3-20-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67,27127,35mm x 35mm
2766,1,1,Intel Celeron D 350,350,2005-08-01,90,533,3200,,,256,73,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27126/intel-celeron-d-processor-350-256k-cache-3-20-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67,27126,35mm x 35mm
2767,1,1,Intel Celeron D 346,346,,90,533,3060,,,256,84,,,"",PLGA775,,https://ark.intel.com/content/www/us/en/ark/products/27125/intel-celeron-d-processor-346-256k-cache-3-06-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67.7,27125,37.5mm x 37.5mm
2768,1,2,Intel Atom Z540,Z540,2008-05-01,45,533,1860,,,512,2.4,,,"",PBGA441,,https://ark.intel.com/content/www/us/en/ark/products/35460/intel-atom-processor-z540-512k-cache-1-86-ghz-533-mhz-fsb.html,Mobile,,Discontinued,90,35460,13mm x 14mm
2769,1,1,Intel Celeron D 345J,345J,2004-11-01,90,533,3060,,,256,84,,,"","PLGA775, PPGA478, PLGA478",,https://ark.intel.com/content/www/us/en/ark/products/27124/intel-celeron-d-processor-345j-256k-cache-3-06-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67.7,27124,37.5mm x 37.5mm
2770,1,1,Intel Celeron D 345,345,2004-11-01,90,533,3060,,,256,73,,,"",PPGA478,,https://ark.intel.com/content/www/us/en/ark/products/27123/intel-celeron-d-processor-345-256k-cache-3-06-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67,27123,35mm x 35mm
2771,1,1,Intel Celeron D 341,341,2004-05-01,90,533,2930,,,256,84,,,"","PLGA775, PLGA478",,https://ark.intel.com/content/www/us/en/ark/products/27122/intel-celeron-d-processor-341-256k-cache-2-93-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67.7,27122,37.5mm x 37.5mm
2772,1,1,Intel Celeron D 340J,340J,2004-11-01,90,533,2930,,,256,84,,,"","PLGA775, PLGA478, PPGA478",,https://ark.intel.com/content/www/us/en/ark/products/27121/intel-celeron-d-processor-340j-256k-cache-2-93-ghz-533-mhz-fsb.html,Desktop,,Discontinued,67.7,27121,37.5mm x 37.5mm
